response_id,survey_id,submission_date,country_code,geo_id,region,collection_method,respondent_age_group,respondent_gender,respondent_displacement_status,language,ingested_at,source_system
R000195,S0002,2024-04-23,KE,G0004,Nakuru,KoboToolbox,25-34,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000196,S0002,2024-04-23,KE,G0003,Kisumu,Paper,55-64,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000197,S0002,2024-04-23,KE,G0001,Nairobi,KoboToolbox,55-64,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000198,S0002,2024-04-23,KE,G0003,Kisumu,Paper,65+,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000199,S0002,2024-04-23,KE,G0001,Nairobi,Paper,55-64,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000200,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,18-24,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000201,S0002,2024-04-23,KE,G0003,Kisumu,Paper,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000202,S0002,2024-04-23,KE,G0004,Nakuru,Digital tablet,65+,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000203,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,45-54,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000204,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,35-44,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000205,S0002,2024-04-23,KE,G0002,Mombasa,Paper,35-44,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000206,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,45-54,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000207,S0002,2024-04-23,KE,G0001,Nairobi,KoboToolbox,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000208,S0002,2024-04-23,KE,G0004,Nakuru,Digital tablet,55-64,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000209,S0002,2024-04-23,KE,G0003,Kisumu,Digital tablet,45-54,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000210,S0002,2024-04-23,KE,G0002,Mombasa,Digital tablet,55-64,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000211,S0002,2024-04-23,KE,G0002,Mombasa,KoboToolbox,45-54,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000212,S0002,2024-04-23,KE,G0003,Kisumu,Paper,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000213,S0002,2024-04-23,KE,G0003,Kisumu,Digital tablet,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000214,S0002,2024-04-23,KE,G0003,Kisumu,Digital tablet,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000215,S0002,2024-04-23,KE,G0001,Nairobi,Phone interview,35-44,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000216,S0002,2024-04-23,KE,G0002,Mombasa,Phone interview,25-34,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000217,S0002,2024-04-23,KE,G0001,Nairobi,Paper,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000218,S0002,2024-04-23,KE,G0004,Nakuru,Paper,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000219,S0002,2024-04-23,KE,G0002,Mombasa,Digital tablet,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000220,S0002,2024-04-23,KE,G0004,Nakuru,Paper,25-34,Non-binary,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000221,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000222,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,35-44,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000223,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,25-34,Male,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000224,S0002,2024-04-23,KE,G0002,Mombasa,KoboToolbox,65+,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000225,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,45-54,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000226,S0002,2024-04-23,KE,G0002,Mombasa,Phone interview,25-34,Female,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000227,S0002,2024-04-23,KE,G0002,Mombasa,Digital tablet,18-24,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000228,S0002,2024-04-23,KE,G0001,Nairobi,Digital tablet,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000229,S0002,2024-04-23,KE,G0002,Mombasa,Phone interview,35-44,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000230,S0002,2024-04-23,KE,G0003,Kisumu,Paper,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000231,S0002,2024-04-23,KE,G0001,Nairobi,Phone interview,65+,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000232,S0002,2024-04-23,KE,G0004,Nakuru,Digital tablet,25-34,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000233,S0002,2024-04-23,KE,G0003,Kisumu,Digital tablet,65+,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000234,S0002,2024-04-23,KE,G0004,Nakuru,Digital tablet,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000235,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,65+,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000236,S0002,2024-04-23,KE,G0002,Mombasa,Paper,45-54,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000237,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000238,S0002,2024-04-23,KE,G0002,Mombasa,Paper,65+,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000239,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,55-64,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000240,S0002,2024-04-23,KE,G0002,Mombasa,Paper,25-34,Non-binary,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000241,S0002,2024-04-23,KE,G0002,Mombasa,Phone interview,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000242,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,55-64,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000243,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,45-54,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000244,S0002,2024-04-23,KE,G0001,Nairobi,KoboToolbox,45-54,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000245,S0002,2024-04-23,KE,G0001,Nairobi,KoboToolbox,45-54,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000246,S0002,2024-04-23,KE,G0002,Mombasa,Phone interview,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000247,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,18-24,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000248,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000249,S0002,2024-04-23,KE,G0001,Nairobi,Phone interview,55-64,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000250,S0002,2024-04-23,KE,G0004,Nakuru,Phone interview,25-34,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000251,S0002,2024-04-23,KE,G0002,Mombasa,Digital tablet,25-34,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000252,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,55-64,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000253,S0002,2024-04-23,KE,G0003,Kisumu,Phone interview,25-34,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000254,S0002,2024-04-23,KE,G0003,Kisumu,Paper,45-54,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000255,S0002,2024-04-23,KE,G0004,Nakuru,Paper,45-54,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000256,S0002,2024-04-23,KE,G0001,Nairobi,Digital tablet,45-54,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000257,S0002,2024-04-23,KE,G0003,Kisumu,KoboToolbox,25-34,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000258,S0002,2024-04-23,KE,G0004,Nakuru,Paper,65+,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000259,S0002,2024-04-23,KE,G0003,Kisumu,Digital tablet,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000260,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000261,S0003,2024-07-06,KE,G0003,Kisumu,Digital tablet,45-54,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000262,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000263,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000264,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,65+,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000265,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,65+,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000266,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000267,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,18-24,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000268,S0003,2024-07-06,KE,G0004,Nakuru,Paper,65+,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000269,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,18-24,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000270,S0003,2024-07-06,KE,G0003,Kisumu,KoboToolbox,55-64,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000271,S0003,2024-07-06,KE,G0001,Nairobi,Paper,35-44,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000272,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,35-44,Male,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000273,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,18-24,Female,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000274,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,25-34,Non-binary,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000275,S0003,2024-07-06,KE,G0004,Nakuru,Paper,65+,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000276,S0003,2024-07-06,KE,G0003,Kisumu,Paper,65+,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000277,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,45-54,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000278,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,35-44,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000279,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,18-24,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000280,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,35-44,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000281,S0003,2024-07-06,KE,G0003,Kisumu,Paper,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000282,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,25-34,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000283,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000284,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,35-44,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000285,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000286,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000287,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,25-34,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000288,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000289,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,35-44,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000290,S0003,2024-07-06,KE,G0003,Kisumu,Paper,65+,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000291,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,45-54,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000292,S0003,2024-07-06,KE,G0003,Kisumu,KoboToolbox,45-54,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000293,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,65+,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000294,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,18-24,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000295,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,35-44,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000296,S0003,2024-07-06,KE,G0002,Mombasa,Paper,55-64,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000297,S0003,2024-07-06,KE,G0004,Nakuru,Paper,45-54,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000298,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,18-24,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000299,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,65+,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000300,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,18-24,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000301,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000302,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,18-24,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000303,S0003,2024-07-06,KE,G0004,Nakuru,Paper,45-54,Male,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000304,S0003,2024-07-06,KE,G0001,Nairobi,Phone interview,25-34,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000305,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000306,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,25-34,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000307,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,55-64,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000308,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,18-24,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000309,S0003,2024-07-06,KE,G0001,Nairobi,Phone interview,35-44,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000310,S0003,2024-07-06,KE,G0001,Nairobi,Paper,25-34,Non-binary,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000311,S0003,2024-07-06,KE,G0002,Mombasa,Paper,25-34,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000312,S0003,2024-07-06,KE,G0003,Kisumu,Paper,35-44,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000313,S0003,2024-07-06,KE,G0001,Nairobi,Paper,45-54,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000314,S0003,2024-07-06,KE,G0002,Mombasa,Paper,25-34,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000315,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,25-34,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000316,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,35-44,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000317,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,18-24,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000318,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000319,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000320,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,18-24,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000321,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,65+,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000322,S0003,2024-07-06,KE,G0001,Nairobi,Phone interview,65+,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000323,S0003,2024-07-06,KE,G0004,Nakuru,Paper,65+,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000324,S0003,2024-07-06,KE,G0001,Nairobi,Paper,45-54,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000325,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000326,S0003,2024-07-06,KE,G0003,Kisumu,Paper,25-34,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000327,S0003,2024-07-06,KE,G0002,Mombasa,Paper,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000328,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,45-54,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000329,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,35-44,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000330,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,18-24,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000331,S0003,2024-07-06,KE,G0004,Nakuru,KoboToolbox,65+,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000332,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,65+,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000333,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,18-24,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000334,S0003,2024-07-06,KE,G0003,Kisumu,KoboToolbox,18-24,Non-binary,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000335,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,25-34,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000336,S0003,2024-07-06,KE,G0001,Nairobi,Paper,65+,Female,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000337,S0003,2024-07-06,KE,G0001,Nairobi,Paper,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000338,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,35-44,Female,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000339,S0003,2024-07-06,KE,G0001,Nairobi,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000340,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000341,S0003,2024-07-06,KE,G0002,Mombasa,Paper,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000342,S0003,2024-07-06,KE,G0003,Kisumu,KoboToolbox,25-34,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000343,S0003,2024-07-06,KE,G0001,Nairobi,Paper,65+,Non-binary,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000344,S0003,2024-07-06,KE,G0001,Nairobi,Paper,65+,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000345,S0003,2024-07-06,KE,G0001,Nairobi,Phone interview,65+,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000346,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,25-34,Male,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000347,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000348,S0003,2024-07-06,KE,G0001,Nairobi,Paper,65+,Non-binary,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000349,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,35-44,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000350,S0003,2024-07-06,KE,G0004,Nakuru,Paper,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000351,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,18-24,Female,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000352,S0003,2024-07-06,KE,G0001,Nairobi,KoboToolbox,18-24,Male,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000353,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,18-24,Female,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000354,S0003,2024-07-06,KE,G0004,Nakuru,Paper,35-44,Male,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000355,S0003,2024-07-06,KE,G0004,Nakuru,Phone interview,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000356,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000357,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,35-44,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000358,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,25-34,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000359,S0003,2024-07-06,KE,G0001,Nairobi,Paper,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000360,S0003,2024-07-06,KE,G0002,Mombasa,Paper,25-34,Non-binary,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000361,S0003,2024-07-06,KE,G0001,Nairobi,Digital tablet,55-64,Male,Not affected,English,2026-05-09 17:29:06,KoboToolbox
R000362,S0003,2024-07-06,KE,G0004,Nakuru,Digital tablet,25-34,Prefer not to say,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000363,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,65+,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000364,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,55-64,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000365,S0003,2024-07-06,KE,G0003,Kisumu,Paper,65+,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000366,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,35-44,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000367,S0003,2024-07-06,KE,G0002,Mombasa,KoboToolbox,45-54,Male,Refugee,English,2026-05-09 17:29:06,KoboToolbox
R000368,S0003,2024-07-06,KE,G0002,Mombasa,Digital tablet,35-44,Male,Host community,English,2026-05-09 17:29:06,KoboToolbox
R000369,S0003,2024-07-06,KE,G0003,Kisumu,Phone interview,18-24,Non-binary,Displaced,English,2026-05-09 17:29:06,KoboToolbox
R000370,S0003,2024-07-06,KE,G0004,Nakuru,Paper,45-54,Prefer not to say,Returnee,English,2026-05-09 17:29:06,KoboToolbox
R000371,S0003,2024-07-06,KE,G0002,Mombasa,Phone interview,18-24,Female,Refugee,English,2026-05-09 17:29:06,KoboToolbox
