score_id,response_id,survey_id,geo_id,dimension_id,submission_date,response_value,normalised_score,weight_applied,is_validated
SC0000348,R000029,S0001,G0001,D012,2024-01-21,2,25.0,1.0,True
SC0000349,R000030,S0001,G0003,D001,2024-01-21,3,50.0,1.0,True
SC0000350,R000030,S0001,G0003,D002,2024-01-21,3,50.0,1.0,True
SC0000351,R000030,S0001,G0003,D003,2024-01-21,4,75.0,1.0,True
SC0000352,R000030,S0001,G0003,D004,2024-01-21,5,100.0,1.0,True
SC0000353,R000030,S0001,G0003,D005,2024-01-21,4,75.0,1.0,True
SC0000354,R000030,S0001,G0003,D006,2024-01-21,3,50.0,1.0,True
SC0000355,R000030,S0001,G0003,D007,2024-01-21,3,50.0,1.0,True
SC0000356,R000030,S0001,G0003,D008,2024-01-21,3,50.0,1.0,True
SC0000357,R000030,S0001,G0003,D009,2024-01-21,3,50.0,1.0,True
SC0000358,R000030,S0001,G0003,D010,2024-01-21,3,50.0,1.0,True
SC0000359,R000030,S0001,G0003,D011,2024-01-21,4,75.0,1.0,True
SC0000360,R000030,S0001,G0003,D012,2024-01-21,3,50.0,1.0,True
SC0000361,R000031,S0001,G0002,D001,2024-01-21,4,75.0,1.0,True
SC0000362,R000031,S0001,G0002,D002,2024-01-21,5,100.0,1.0,True
SC0000363,R000031,S0001,G0002,D003,2024-01-21,3,50.0,1.0,True
SC0000364,R000031,S0001,G0002,D004,2024-01-21,4,75.0,1.0,True
SC0000365,R000031,S0001,G0002,D005,2024-01-21,4,75.0,1.0,True
SC0000366,R000031,S0001,G0002,D006,2024-01-21,3,50.0,1.0,True
SC0000367,R000031,S0001,G0002,D007,2024-01-21,4,75.0,1.0,True
SC0000368,R000031,S0001,G0002,D008,2024-01-21,4,75.0,1.0,True
SC0000369,R000031,S0001,G0002,D009,2024-01-21,4,75.0,1.0,True
SC0000370,R000031,S0001,G0002,D010,2024-01-21,3,50.0,1.0,True
SC0000371,R000031,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
SC0000372,R000031,S0001,G0002,D012,2024-01-21,4,75.0,1.0,True
SC0000373,R000032,S0001,G0004,D001,2024-01-21,5,100.0,1.0,True
SC0000374,R000032,S0001,G0004,D002,2024-01-21,4,75.0,1.0,True
SC0000375,R000032,S0001,G0004,D003,2024-01-21,5,100.0,1.0,True
SC0000376,R000032,S0001,G0004,D004,2024-01-21,3,50.0,1.0,True
SC0000377,R000032,S0001,G0004,D005,2024-01-21,4,75.0,1.0,True
SC0000378,R000032,S0001,G0004,D006,2024-01-21,4,75.0,1.0,True
SC0000379,R000032,S0001,G0004,D007,2024-01-21,5,100.0,1.0,True
SC0000380,R000032,S0001,G0004,D008,2024-01-21,3,50.0,1.0,True
SC0000381,R000032,S0001,G0004,D009,2024-01-21,3,50.0,1.0,True
SC0000382,R000032,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000383,R000032,S0001,G0004,D011,2024-01-21,2,25.0,1.0,True
SC0000384,R000032,S0001,G0004,D012,2024-01-21,3,50.0,1.0,True
SC0000385,R000033,S0001,G0002,D001,2024-01-21,3,50.0,1.0,True
SC0000386,R000033,S0001,G0002,D002,2024-01-21,4,75.0,1.0,True
SC0000387,R000033,S0001,G0002,D003,2024-01-21,4,75.0,1.0,True
SC0000388,R000033,S0001,G0002,D004,2024-01-21,5,100.0,1.0,True
SC0000389,R000033,S0001,G0002,D005,2024-01-21,4,75.0,1.0,True
SC0000390,R000033,S0001,G0002,D006,2024-01-21,3,50.0,1.0,True
SC0000391,R000033,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000392,R000033,S0001,G0002,D008,2024-01-21,4,75.0,1.0,True
SC0000393,R000033,S0001,G0002,D009,2024-01-21,2,25.0,1.0,True
SC0000394,R000033,S0001,G0002,D010,2024-01-21,5,100.0,1.0,True
SC0000395,R000033,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
SC0000396,R000033,S0001,G0002,D012,2024-01-21,3,50.0,1.0,True
SC0000397,R000034,S0001,G0001,D001,2024-01-21,2,25.0,1.0,True
SC0000398,R000034,S0001,G0001,D002,2024-01-21,5,100.0,1.0,True
SC0000399,R000034,S0001,G0001,D003,2024-01-21,3,50.0,1.0,True
SC0000400,R000034,S0001,G0001,D004,2024-01-21,4,75.0,1.0,True
SC0000401,R000034,S0001,G0001,D005,2024-01-21,2,25.0,1.0,True
SC0000402,R000034,S0001,G0001,D006,2024-01-21,3,50.0,1.0,True
SC0000403,R000034,S0001,G0001,D007,2024-01-21,4,75.0,1.0,True
SC0000404,R000034,S0001,G0001,D008,2024-01-21,4,75.0,1.0,True
SC0000405,R000034,S0001,G0001,D009,2024-01-21,3,50.0,1.0,True
SC0000406,R000034,S0001,G0001,D010,2024-01-21,4,75.0,1.0,True
SC0000407,R000034,S0001,G0001,D011,2024-01-21,3,50.0,1.0,True
SC0000408,R000034,S0001,G0001,D012,2024-01-21,3,50.0,1.0,True
SC0000409,R000035,S0001,G0003,D001,2024-01-21,4,75.0,1.0,True
SC0000410,R000035,S0001,G0003,D002,2024-01-21,4,75.0,1.0,True
SC0000411,R000035,S0001,G0003,D003,2024-01-21,4,75.0,1.0,True
SC0000412,R000035,S0001,G0003,D004,2024-01-21,3,50.0,1.0,True
SC0000413,R000035,S0001,G0003,D005,2024-01-21,2,25.0,1.0,True
SC0000414,R000035,S0001,G0003,D006,2024-01-21,5,100.0,1.0,True
SC0000415,R000035,S0001,G0003,D007,2024-01-21,4,75.0,1.0,True
SC0000416,R000035,S0001,G0003,D008,2024-01-21,3,50.0,1.0,True
SC0000417,R000035,S0001,G0003,D009,2024-01-21,5,100.0,1.0,True
SC0000418,R000035,S0001,G0003,D010,2024-01-21,4,75.0,1.0,True
SC0000419,R000035,S0001,G0003,D011,2024-01-21,4,75.0,1.0,True
SC0000420,R000035,S0001,G0003,D012,2024-01-21,4,75.0,1.0,True
SC0000421,R000036,S0001,G0003,D001,2024-01-21,5,100.0,1.0,True
SC0000422,R000036,S0001,G0003,D002,2024-01-21,5,100.0,1.0,True
SC0000423,R000036,S0001,G0003,D003,2024-01-21,3,50.0,1.0,True
SC0000424,R000036,S0001,G0003,D004,2024-01-21,4,75.0,1.0,True
SC0000425,R000036,S0001,G0003,D005,2024-01-21,4,75.0,1.0,True
SC0000426,R000036,S0001,G0003,D006,2024-01-21,5,100.0,1.0,True
SC0000427,R000036,S0001,G0003,D007,2024-01-21,3,50.0,1.0,True
SC0000428,R000036,S0001,G0003,D008,2024-01-21,4,75.0,1.0,True
SC0000429,R000036,S0001,G0003,D009,2024-01-21,4,75.0,1.0,True
SC0000430,R000036,S0001,G0003,D010,2024-01-21,2,25.0,1.0,True
SC0000431,R000036,S0001,G0003,D011,2024-01-21,3,50.0,1.0,True
SC0000432,R000036,S0001,G0003,D012,2024-01-21,2,25.0,1.0,True
SC0000433,R000037,S0001,G0002,D001,2024-01-21,3,50.0,1.0,True
SC0000434,R000037,S0001,G0002,D002,2024-01-21,4,75.0,1.0,True
SC0000435,R000037,S0001,G0002,D003,2024-01-21,5,100.0,1.0,True
SC0000436,R000037,S0001,G0002,D004,2024-01-21,4,75.0,1.0,True
SC0000437,R000037,S0001,G0002,D005,2024-01-21,5,100.0,1.0,True
SC0000438,R000037,S0001,G0002,D006,2024-01-21,2,25.0,1.0,True
SC0000439,R000037,S0001,G0002,D007,2024-01-21,2,25.0,1.0,True
SC0000440,R000037,S0001,G0002,D008,2024-01-21,3,50.0,1.0,True
SC0000441,R000037,S0001,G0002,D009,2024-01-21,4,75.0,1.0,True
SC0000442,R000037,S0001,G0002,D010,2024-01-21,3,50.0,1.0,True
SC0000443,R000037,S0001,G0002,D011,2024-01-21,2,25.0,1.0,True
SC0000444,R000037,S0001,G0002,D012,2024-01-21,3,50.0,1.0,True
SC0000445,R000038,S0001,G0002,D001,2024-01-21,2,25.0,1.0,True
SC0000446,R000038,S0001,G0002,D002,2024-01-21,4,75.0,1.0,True
SC0000447,R000038,S0001,G0002,D003,2024-01-21,4,75.0,1.0,True
SC0000448,R000038,S0001,G0002,D004,2024-01-21,3,50.0,1.0,True
SC0000449,R000038,S0001,G0002,D005,2024-01-21,3,50.0,1.0,True
SC0000450,R000038,S0001,G0002,D006,2024-01-21,3,50.0,1.0,True
SC0000451,R000038,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000452,R000038,S0001,G0002,D008,2024-01-21,4,75.0,1.0,True
SC0000453,R000038,S0001,G0002,D009,2024-01-21,3,50.0,1.0,True
SC0000454,R000038,S0001,G0002,D010,2024-01-21,4,75.0,1.0,True
SC0000455,R000038,S0001,G0002,D011,2024-01-21,3,50.0,1.0,True
SC0000456,R000038,S0001,G0002,D012,2024-01-21,3,50.0,1.0,True
SC0000457,R000039,S0001,G0001,D001,2024-01-21,3,50.0,1.0,True
SC0000458,R000039,S0001,G0001,D002,2024-01-21,3,50.0,1.0,True
SC0000459,R000039,S0001,G0001,D003,2024-01-21,3,50.0,1.0,True
SC0000460,R000039,S0001,G0001,D004,2024-01-21,3,50.0,1.0,True
SC0000461,R000039,S0001,G0001,D005,2024-01-21,5,100.0,1.0,True
SC0000462,R000039,S0001,G0001,D006,2024-01-21,4,75.0,1.0,True
SC0000463,R000039,S0001,G0001,D007,2024-01-21,3,50.0,1.0,True
SC0000464,R000039,S0001,G0001,D008,2024-01-21,4,75.0,1.0,True
SC0000465,R000039,S0001,G0001,D009,2024-01-21,3,50.0,1.0,True
SC0000466,R000039,S0001,G0001,D010,2024-01-21,3,50.0,1.0,True
SC0000467,R000039,S0001,G0001,D011,2024-01-21,4,75.0,1.0,True
SC0000468,R000039,S0001,G0001,D012,2024-01-21,4,75.0,1.0,True
SC0000469,R000040,S0001,G0003,D001,2024-01-21,3,50.0,1.0,True
SC0000470,R000040,S0001,G0003,D002,2024-01-21,3,50.0,1.0,True
SC0000471,R000040,S0001,G0003,D003,2024-01-21,3,50.0,1.0,True
SC0000472,R000040,S0001,G0003,D004,2024-01-21,2,25.0,1.0,True
SC0000473,R000040,S0001,G0003,D005,2024-01-21,2,25.0,1.0,True
SC0000474,R000040,S0001,G0003,D006,2024-01-21,5,100.0,1.0,True
SC0000475,R000040,S0001,G0003,D007,2024-01-21,5,100.0,1.0,True
SC0000476,R000040,S0001,G0003,D008,2024-01-21,3,50.0,1.0,True
SC0000477,R000040,S0001,G0003,D009,2024-01-21,4,75.0,1.0,True
SC0000478,R000040,S0001,G0003,D010,2024-01-21,4,75.0,1.0,True
SC0000479,R000040,S0001,G0003,D011,2024-01-21,5,100.0,1.0,True
SC0000480,R000040,S0001,G0003,D012,2024-01-21,4,75.0,1.0,True
SC0000481,R000041,S0001,G0002,D001,2024-01-21,3,50.0,1.0,True
SC0000482,R000041,S0001,G0002,D002,2024-01-21,3,50.0,1.0,True
SC0000483,R000041,S0001,G0002,D003,2024-01-21,2,25.0,1.0,True
SC0000484,R000041,S0001,G0002,D004,2024-01-21,4,75.0,1.0,True
SC0000485,R000041,S0001,G0002,D005,2024-01-21,3,50.0,1.0,True
SC0000486,R000041,S0001,G0002,D006,2024-01-21,2,25.0,1.0,True
SC0000487,R000041,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000488,R000041,S0001,G0002,D008,2024-01-21,3,50.0,1.0,True
SC0000489,R000041,S0001,G0002,D009,2024-01-21,5,100.0,1.0,True
SC0000490,R000041,S0001,G0002,D010,2024-01-21,4,75.0,1.0,True
SC0000491,R000041,S0001,G0002,D011,2024-01-21,3,50.0,1.0,True
SC0000492,R000041,S0001,G0002,D012,2024-01-21,5,100.0,1.0,True
SC0000493,R000042,S0001,G0002,D001,2024-01-21,4,75.0,1.0,True
SC0000494,R000042,S0001,G0002,D002,2024-01-21,3,50.0,1.0,True
SC0000495,R000042,S0001,G0002,D003,2024-01-21,5,100.0,1.0,True
SC0000496,R000042,S0001,G0002,D004,2024-01-21,4,75.0,1.0,True
SC0000497,R000042,S0001,G0002,D005,2024-01-21,3,50.0,1.0,True
SC0000498,R000042,S0001,G0002,D006,2024-01-21,3,50.0,1.0,True
SC0000499,R000042,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000500,R000042,S0001,G0002,D008,2024-01-21,2,25.0,1.0,True
SC0000501,R000042,S0001,G0002,D009,2024-01-21,4,75.0,1.0,True
SC0000502,R000042,S0001,G0002,D010,2024-01-21,5,100.0,1.0,True
SC0000503,R000042,S0001,G0002,D011,2024-01-21,2,25.0,1.0,True
SC0000504,R000042,S0001,G0002,D012,2024-01-21,4,75.0,1.0,True
SC0000505,R000043,S0001,G0004,D001,2024-01-21,3,50.0,1.0,True
SC0000506,R000043,S0001,G0004,D002,2024-01-21,3,50.0,1.0,True
SC0000507,R000043,S0001,G0004,D003,2024-01-21,3,50.0,1.0,True
SC0000508,R000043,S0001,G0004,D004,2024-01-21,3,50.0,1.0,True
SC0000509,R000043,S0001,G0004,D005,2024-01-21,4,75.0,1.0,True
SC0000510,R000043,S0001,G0004,D006,2024-01-21,3,50.0,1.0,True
SC0000511,R000043,S0001,G0004,D007,2024-01-21,4,75.0,1.0,True
SC0000512,R000043,S0001,G0004,D008,2024-01-21,3,50.0,1.0,True
SC0000513,R000043,S0001,G0004,D009,2024-01-21,3,50.0,1.0,True
SC0000514,R000043,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000515,R000043,S0001,G0004,D011,2024-01-21,3,50.0,1.0,True
SC0000516,R000043,S0001,G0004,D012,2024-01-21,4,75.0,1.0,True
SC0000517,R000044,S0001,G0001,D001,2024-01-21,4,75.0,1.0,True
SC0000518,R000044,S0001,G0001,D002,2024-01-21,3,50.0,1.0,True
SC0000519,R000044,S0001,G0001,D003,2024-01-21,4,75.0,1.0,True
SC0000520,R000044,S0001,G0001,D004,2024-01-21,4,75.0,1.0,True
SC0000521,R000044,S0001,G0001,D005,2024-01-21,2,25.0,1.0,True
SC0000522,R000044,S0001,G0001,D006,2024-01-21,4,75.0,1.0,True
SC0000523,R000044,S0001,G0001,D007,2024-01-21,3,50.0,1.0,True
SC0000524,R000044,S0001,G0001,D008,2024-01-21,4,75.0,1.0,True
SC0000525,R000044,S0001,G0001,D009,2024-01-21,3,50.0,1.0,True
SC0000526,R000044,S0001,G0001,D010,2024-01-21,2,25.0,1.0,True
SC0000527,R000044,S0001,G0001,D011,2024-01-21,2,25.0,1.0,True
SC0000528,R000044,S0001,G0001,D012,2024-01-21,4,75.0,1.0,True
SC0000529,R000045,S0001,G0004,D001,2024-01-21,4,75.0,1.0,True
SC0000530,R000045,S0001,G0004,D002,2024-01-21,3,50.0,1.0,True
SC0000531,R000045,S0001,G0004,D003,2024-01-21,4,75.0,1.0,True
SC0000532,R000045,S0001,G0004,D004,2024-01-21,2,25.0,1.0,True
SC0000533,R000045,S0001,G0004,D005,2024-01-21,3,50.0,1.0,True
SC0000534,R000045,S0001,G0004,D006,2024-01-21,3,50.0,1.0,True
SC0000535,R000045,S0001,G0004,D007,2024-01-21,3,50.0,1.0,True
SC0000536,R000045,S0001,G0004,D008,2024-01-21,4,75.0,1.0,True
SC0000537,R000045,S0001,G0004,D009,2024-01-21,3,50.0,1.0,True
SC0000538,R000045,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000539,R000045,S0001,G0004,D011,2024-01-21,4,75.0,1.0,True
SC0000540,R000045,S0001,G0004,D012,2024-01-21,3,50.0,1.0,True
SC0000541,R000046,S0001,G0004,D001,2024-01-21,4,75.0,1.0,True
SC0000542,R000046,S0001,G0004,D002,2024-01-21,3,50.0,1.0,True
SC0000543,R000046,S0001,G0004,D003,2024-01-21,4,75.0,1.0,True
SC0000544,R000046,S0001,G0004,D004,2024-01-21,5,100.0,1.0,True
SC0000545,R000046,S0001,G0004,D005,2024-01-21,2,25.0,1.0,True
SC0000546,R000046,S0001,G0004,D006,2024-01-21,3,50.0,1.0,True
SC0000547,R000046,S0001,G0004,D007,2024-01-21,4,75.0,1.0,True
SC0000548,R000046,S0001,G0004,D008,2024-01-21,3,50.0,1.0,True
SC0000549,R000046,S0001,G0004,D009,2024-01-21,4,75.0,1.0,True
SC0000550,R000046,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000551,R000046,S0001,G0004,D011,2024-01-21,4,75.0,1.0,True
SC0000552,R000046,S0001,G0004,D012,2024-01-21,3,50.0,1.0,True
SC0000553,R000047,S0001,G0002,D001,2024-01-21,4,75.0,1.0,True
SC0000554,R000047,S0001,G0002,D002,2024-01-21,4,75.0,1.0,True
SC0000555,R000047,S0001,G0002,D003,2024-01-21,4,75.0,1.0,True
SC0000556,R000047,S0001,G0002,D004,2024-01-21,3,50.0,1.0,True
SC0000557,R000047,S0001,G0002,D005,2024-01-21,3,50.0,1.0,True
SC0000558,R000047,S0001,G0002,D006,2024-01-21,3,50.0,1.0,True
SC0000559,R000047,S0001,G0002,D007,2024-01-21,4,75.0,1.0,True
SC0000560,R000047,S0001,G0002,D008,2024-01-21,3,50.0,1.0,True
SC0000561,R000047,S0001,G0002,D009,2024-01-21,4,75.0,1.0,True
SC0000562,R000047,S0001,G0002,D010,2024-01-21,5,100.0,1.0,True
SC0000563,R000047,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
SC0000564,R000047,S0001,G0002,D012,2024-01-21,3,50.0,1.0,True
SC0000565,R000048,S0001,G0003,D001,2024-01-21,4,75.0,1.0,True
SC0000566,R000048,S0001,G0003,D002,2024-01-21,3,50.0,1.0,True
SC0000567,R000048,S0001,G0003,D003,2024-01-21,2,25.0,1.0,True
SC0000568,R000048,S0001,G0003,D004,2024-01-21,3,50.0,1.0,True
SC0000569,R000048,S0001,G0003,D005,2024-01-21,2,25.0,1.0,True
SC0000570,R000048,S0001,G0003,D006,2024-01-21,3,50.0,1.0,True
SC0000571,R000048,S0001,G0003,D007,2024-01-21,4,75.0,1.0,True
SC0000572,R000048,S0001,G0003,D008,2024-01-21,5,100.0,1.0,True
SC0000573,R000048,S0001,G0003,D009,2024-01-21,4,75.0,1.0,True
SC0000574,R000048,S0001,G0003,D010,2024-01-21,3,50.0,1.0,True
SC0000575,R000048,S0001,G0003,D011,2024-01-21,4,75.0,1.0,True
SC0000576,R000048,S0001,G0003,D012,2024-01-21,2,25.0,1.0,True
SC0000577,R000049,S0001,G0003,D001,2024-01-21,4,75.0,1.0,True
SC0000578,R000049,S0001,G0003,D002,2024-01-21,4,75.0,1.0,True
SC0000579,R000049,S0001,G0003,D003,2024-01-21,2,25.0,1.0,True
SC0000580,R000049,S0001,G0003,D004,2024-01-21,4,75.0,1.0,True
SC0000581,R000049,S0001,G0003,D005,2024-01-21,4,75.0,1.0,True
SC0000582,R000049,S0001,G0003,D006,2024-01-21,3,50.0,1.0,True
SC0000583,R000049,S0001,G0003,D007,2024-01-21,4,75.0,1.0,True
SC0000584,R000049,S0001,G0003,D008,2024-01-21,5,100.0,1.0,True
SC0000585,R000049,S0001,G0003,D009,2024-01-21,4,75.0,1.0,True
SC0000586,R000049,S0001,G0003,D010,2024-01-21,4,75.0,1.0,True
SC0000587,R000049,S0001,G0003,D011,2024-01-21,3,50.0,1.0,True
SC0000588,R000049,S0001,G0003,D012,2024-01-21,3,50.0,1.0,True
SC0000589,R000050,S0001,G0001,D001,2024-01-21,4,75.0,1.0,True
SC0000590,R000050,S0001,G0001,D002,2024-01-21,3,50.0,1.0,True
SC0000591,R000050,S0001,G0001,D003,2024-01-21,4,75.0,1.0,True
SC0000592,R000050,S0001,G0001,D004,2024-01-21,3,50.0,1.0,True
SC0000593,R000050,S0001,G0001,D005,2024-01-21,4,75.0,1.0,True
SC0000594,R000050,S0001,G0001,D006,2024-01-21,4,75.0,1.0,True
SC0000595,R000050,S0001,G0001,D007,2024-01-21,4,75.0,1.0,True
SC0000596,R000050,S0001,G0001,D008,2024-01-21,3,50.0,1.0,True
SC0000597,R000050,S0001,G0001,D009,2024-01-21,3,50.0,1.0,True
SC0000598,R000050,S0001,G0001,D010,2024-01-21,3,50.0,1.0,True
SC0000599,R000050,S0001,G0001,D011,2024-01-21,3,50.0,1.0,True
SC0000600,R000050,S0001,G0001,D012,2024-01-21,4,75.0,1.0,True
SC0000601,R000051,S0001,G0002,D001,2024-01-21,4,75.0,1.0,True
SC0000602,R000051,S0001,G0002,D002,2024-01-21,3,50.0,1.0,True
SC0000603,R000051,S0001,G0002,D003,2024-01-21,4,75.0,1.0,True
SC0000604,R000051,S0001,G0002,D004,2024-01-21,5,100.0,1.0,True
SC0000605,R000051,S0001,G0002,D005,2024-01-21,4,75.0,1.0,True
SC0000606,R000051,S0001,G0002,D006,2024-01-21,5,100.0,1.0,True
SC0000607,R000051,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000608,R000051,S0001,G0002,D008,2024-01-21,3,50.0,1.0,True
SC0000609,R000051,S0001,G0002,D009,2024-01-21,2,25.0,1.0,True
SC0000610,R000051,S0001,G0002,D010,2024-01-21,5,100.0,1.0,True
SC0000611,R000051,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
SC0000612,R000051,S0001,G0002,D012,2024-01-21,3,50.0,1.0,True
SC0000613,R000052,S0001,G0004,D001,2024-01-21,4,75.0,1.0,True
SC0000614,R000052,S0001,G0004,D002,2024-01-21,3,50.0,1.0,True
SC0000615,R000052,S0001,G0004,D003,2024-01-21,5,100.0,1.0,True
SC0000616,R000052,S0001,G0004,D004,2024-01-21,4,75.0,1.0,True
SC0000617,R000052,S0001,G0004,D005,2024-01-21,4,75.0,1.0,True
SC0000618,R000052,S0001,G0004,D006,2024-01-21,4,75.0,1.0,True
SC0000619,R000052,S0001,G0004,D007,2024-01-21,4,75.0,1.0,True
SC0000620,R000052,S0001,G0004,D008,2024-01-21,4,75.0,1.0,True
SC0000621,R000052,S0001,G0004,D009,2024-01-21,3,50.0,1.0,True
SC0000622,R000052,S0001,G0004,D010,2024-01-21,4,75.0,1.0,True
SC0000623,R000052,S0001,G0004,D011,2024-01-21,5,100.0,1.0,True
SC0000624,R000052,S0001,G0004,D012,2024-01-21,5,100.0,1.0,True
SC0000625,R000053,S0001,G0001,D001,2024-01-21,5,100.0,1.0,True
SC0000626,R000053,S0001,G0001,D002,2024-01-21,3,50.0,1.0,True
SC0000627,R000053,S0001,G0001,D003,2024-01-21,3,50.0,1.0,True
SC0000628,R000053,S0001,G0001,D004,2024-01-21,3,50.0,1.0,True
SC0000629,R000053,S0001,G0001,D005,2024-01-21,4,75.0,1.0,True
SC0000630,R000053,S0001,G0001,D006,2024-01-21,4,75.0,1.0,True
SC0000631,R000053,S0001,G0001,D007,2024-01-21,2,25.0,1.0,True
SC0000632,R000053,S0001,G0001,D008,2024-01-21,5,100.0,1.0,True
SC0000633,R000053,S0001,G0001,D009,2024-01-21,3,50.0,1.0,True
SC0000634,R000053,S0001,G0001,D010,2024-01-21,3,50.0,1.0,True
SC0000635,R000053,S0001,G0001,D011,2024-01-21,3,50.0,1.0,True
SC0000636,R000053,S0001,G0001,D012,2024-01-21,2,25.0,1.0,True
SC0000637,R000054,S0001,G0004,D001,2024-01-21,4,75.0,1.0,True
SC0000638,R000054,S0001,G0004,D002,2024-01-21,4,75.0,1.0,True
SC0000639,R000054,S0001,G0004,D003,2024-01-21,2,25.0,1.0,True
SC0000640,R000054,S0001,G0004,D004,2024-01-21,2,25.0,1.0,True
SC0000641,R000054,S0001,G0004,D005,2024-01-21,3,50.0,1.0,True
SC0000642,R000054,S0001,G0004,D006,2024-01-21,5,100.0,1.0,True
SC0000643,R000054,S0001,G0004,D007,2024-01-21,3,50.0,1.0,True
SC0000644,R000054,S0001,G0004,D008,2024-01-21,2,25.0,1.0,True
SC0000645,R000054,S0001,G0004,D009,2024-01-21,3,50.0,1.0,True
SC0000646,R000054,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000647,R000054,S0001,G0004,D011,2024-01-21,1,0.0,1.0,True
SC0000648,R000054,S0001,G0004,D012,2024-01-21,3,50.0,1.0,True
SC0000649,R000055,S0001,G0004,D001,2024-01-21,3,50.0,1.0,True
SC0000650,R000055,S0001,G0004,D002,2024-01-21,4,75.0,1.0,True
SC0000651,R000055,S0001,G0004,D003,2024-01-21,5,100.0,1.0,True
SC0000652,R000055,S0001,G0004,D004,2024-01-21,4,75.0,1.0,True
SC0000653,R000055,S0001,G0004,D005,2024-01-21,3,50.0,1.0,True
SC0000654,R000055,S0001,G0004,D006,2024-01-21,3,50.0,1.0,True
SC0000655,R000055,S0001,G0004,D007,2024-01-21,5,100.0,1.0,True
SC0000656,R000055,S0001,G0004,D008,2024-01-21,4,75.0,1.0,True
SC0000657,R000055,S0001,G0004,D009,2024-01-21,4,75.0,1.0,True
SC0000658,R000055,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000659,R000055,S0001,G0004,D011,2024-01-21,4,75.0,1.0,True
SC0000660,R000055,S0001,G0004,D012,2024-01-21,3,50.0,1.0,True
SC0000661,R000056,S0001,G0002,D001,2024-01-21,3,50.0,1.0,True
SC0000662,R000056,S0001,G0002,D002,2024-01-21,3,50.0,1.0,True
SC0000663,R000056,S0001,G0002,D003,2024-01-21,3,50.0,1.0,True
SC0000664,R000056,S0001,G0002,D004,2024-01-21,3,50.0,1.0,True
SC0000665,R000056,S0001,G0002,D005,2024-01-21,3,50.0,1.0,True
SC0000666,R000056,S0001,G0002,D006,2024-01-21,4,75.0,1.0,True
SC0000667,R000056,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000668,R000056,S0001,G0002,D008,2024-01-21,5,100.0,1.0,True
SC0000669,R000056,S0001,G0002,D009,2024-01-21,1,0.0,1.0,True
SC0000670,R000056,S0001,G0002,D010,2024-01-21,4,75.0,1.0,True
SC0000671,R000056,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
SC0000672,R000056,S0001,G0002,D012,2024-01-21,2,25.0,1.0,True
SC0000673,R000057,S0001,G0004,D001,2024-01-21,3,50.0,1.0,True
SC0000674,R000057,S0001,G0004,D002,2024-01-21,3,50.0,1.0,True
SC0000675,R000057,S0001,G0004,D003,2024-01-21,2,25.0,1.0,True
SC0000676,R000057,S0001,G0004,D004,2024-01-21,3,50.0,1.0,True
SC0000677,R000057,S0001,G0004,D005,2024-01-21,3,50.0,1.0,True
SC0000678,R000057,S0001,G0004,D006,2024-01-21,5,100.0,1.0,True
SC0000679,R000057,S0001,G0004,D007,2024-01-21,4,75.0,1.0,True
SC0000680,R000057,S0001,G0004,D008,2024-01-21,5,100.0,1.0,True
SC0000681,R000057,S0001,G0004,D009,2024-01-21,4,75.0,1.0,True
SC0000682,R000057,S0001,G0004,D010,2024-01-21,3,50.0,1.0,True
SC0000683,R000057,S0001,G0004,D011,2024-01-21,3,50.0,1.0,True
SC0000684,R000057,S0001,G0004,D012,2024-01-21,4,75.0,1.0,True
SC0000685,R000058,S0001,G0002,D001,2024-01-21,3,50.0,1.0,True
SC0000686,R000058,S0001,G0002,D002,2024-01-21,4,75.0,1.0,True
SC0000687,R000058,S0001,G0002,D003,2024-01-21,3,50.0,1.0,True
SC0000688,R000058,S0001,G0002,D004,2024-01-21,3,50.0,1.0,True
SC0000689,R000058,S0001,G0002,D005,2024-01-21,4,75.0,1.0,True
SC0000690,R000058,S0001,G0002,D006,2024-01-21,4,75.0,1.0,True
SC0000691,R000058,S0001,G0002,D007,2024-01-21,3,50.0,1.0,True
SC0000692,R000058,S0001,G0002,D008,2024-01-21,4,75.0,1.0,True
SC0000693,R000058,S0001,G0002,D009,2024-01-21,3,50.0,1.0,True
SC0000694,R000058,S0001,G0002,D010,2024-01-21,4,75.0,1.0,True
SC0000695,R000058,S0001,G0002,D011,2024-01-21,4,75.0,1.0,True
